어장명,정점,정점2,위도,경도,어장종류,일시,년도,월,일,기상,수심(m),수온(표),수온(차이),염분(표),Ph(표),DO(표),COD(표),NH4-N(표),NO3-N(표),NO2-N(표),DIN(표),TN(표),DIP(표),TP(표),SIO2-SI(표),CHL-A(표),SS(표),투명도
군산,6,5,35.92,126.457222222222,연안,2019-08-08,2019,8,8,맑음,11,27.06,1.97,30.37,9.66,6.81,1.97,0.021,0.012,0.003,0.0253613254404627,0.50580415527802,0.018,0.04,0.436,8.2,4,1.8
군산,6,5,35.92,126.457222222222,연안,2019-04-06,2019,4,6,맑음,10,9.49,0.5,31.48,6.65,10.68,2.66,0.01,0.01,0.002,0.020197759217117,0.506678032199852,0.003,0.037,0.007,14,26,2
군산,6,5,35.92,126.457222222222,연안,2019-02-18,2019,2,18,흐림,13,4.05,0.02,31.83,7.18,10.9,1.19,0.01,0.134,0.003,0.0319425395713188,0.530238638655283,0.019,0.038,0.29,3.4,14,2
군산,6,5,35.92,126.457222222222,연안,2019-01-04,2019,1,4,맑음,10,6.58,0.07,31.7,8.14,10.16,1.46,0.022,0.141,0.009,0.0281282699038275,0.579737929883413,0.022,0.032,0.467,1.23,11.4,2.4
군산,6,5,35.92,126.457222222222,연안,2018-12-20,2018,12,20,맑음,13,8.07,0.09,31.77,7.34,11.18,1.44,0.009,0.056,0.004,0.028904842461925,0.623608738998883,0.012,0.03,0.145,5.37,9.4,3.2
군산,6,5,35.92,126.457222222222,연안,2018-10-13,2018,10,13,맑음,8,18.77,0,29.74,6.55,9.53,0.87,0.059,0.123,0.01,0.038226856936235,0.607077923999168,0.028,0.063,0.542,3.93,9.2,1.6
군산,6,5,35.92,126.457222222222,연안,2018-08-08,2018,8,8,맑음,8,26.16,1.25,30.65,8.56,8.6,1.89,0.026,0.004,0.001,0.0331297295005061,0.534650978050195,0.016,0.036,0.177,3.73,11.4,1.5
군산,6,5,35.92,126.457222222222,연안,2018-06-09,2018,6,9,맑음,13,19.59,4.42,30.48,8.19,7.97,2.39,0.008,0.024,0.001,0.0238329116092064,0.518477424164303,0.001,0.027,0.075,5.8,6.8,2.4
군산,6,5,35.92,126.457222222222,연안,2018-02-10,2018,2,10,바람강,10,1.12,0.03,31.87,7.78,12.2,1.18,0.005,0.019,0.003,0.0242679488123395,0.565064396313392,0.004,0.017,0.003,4.68,11,3.4
군산,6,5,35.92,126.457222222222,연안,2017-10-17,2017,10,17,맑음,12,19.17,0.07,31.74,7.57,8.24,1.52,0.031,0.023,0.006,0.0339527337369509,0.543837138335221,0.022,0.041,0.416,3.12,56.6,1.2
군산,6,5,35.92,126.457222222222,연안,2017-08-07,2017,8,7,맑음,9,27.42,1.03,29.85,8.64,7.99,1.28,0.009,0.004,0.001,0.0232781531871296,0.571011710888706,0.002,0.014,0.378,8.25,44.4,1.2
군산,6,5,35.92,126.457222222222,연안,2017-04-10,2017,4,10,맑음,9,10.64,0.28,31.33,6.31,10.85,1.27,0.007,0.011,0.001,0.035775064334739,0.623299587029032,0.001,0.028,0.019,3.04,21.2,3
군산,6,5,35.92,126.457222222222,연안,2017-02-08,2017,2,8,흐림,13,4.19,0.03,31.48,6.42,11.59,1.12,0.028,0.162,0.002,0.0273528824816458,0.581514412607066,0.019,0.03,0.381,4.05,20,1
군산,6,5,35.92,126.457222222222,연안,2016-12-18,2016,12,18,흐림,8,7.52,0.04,31.69,7.51,10.19,1.67,0.032,0.155,0.009,0.0246370864310302,0.693039015331306,0.026,0.054,0.49,2.54,33.2,0.7
군산,6,5,35.92,126.457222222222,연안,2016-10-12,2016,10,12,맑음,11,20.85,0.34,31.14,9.02,7.44,1.54,0.028,0.075,0.02,0.0247415942815132,0.548475499008782,0.021,0.047,0.657,1.98,28.6,1.5
군산,6,5,35.92,126.457222222222,연안,2016-08-07,2016,8,7,맑음,8,27.94,1.37,30.23,8.63,6.58,2.17,0.097,0.027,0.002,0.0392504356265999,0.668841898743995,0.023,0.041,0.626,0.99,52.2,2.2
군산,6,5,35.92,126.457222222222,연안,2016-06-13,2016,6,13,맑음,10,21.1,3.01,31.04,9.97,8.48,2.22,0.023,0.022,0.002,0.0230059902160428,0.672585554025136,0.004,0.022,0.407,2.72,8.8,2
군산,6,5,35.92,126.457222222222,연안,2016-04-09,2016,4,9,맑음,9,11.01,0.64,31.57,10.14,10.89,1.24,0.011,0.015,0.003,0.0352473344304599,0.683062742254697,0.003,0.017,0.024,0.89,15.8,2.9
군산,6,5,35.92,126.457222222222,연안,2016-02-27,2016,2,27,맑음,9,4.42,0.06,31.35,8.88,11.69,2.28,0.018,0.115,0.006,0.030149720760528,0.636300496454351,0.009,0.041,0.26,2.88,34.6,0.6
군산,6,5,35.92,126.457222222222,연안,2015-12-14,2015,12,14,흐림,9,9.56,0.03,31.19,7.37,10.17,1.9,0.052,0.201,0.011,0.0220240022451617,0.674757901974954,0.028,0.032,0.684,0.21,52.8,0.4
군산,6,5,35.92,126.457222222222,연안,2015-10-14,2015,10,14,맑음,7.8,19.37,0.05,31.04,7.66,7.64,2.1,0.156,0.036,0.008,0.0372140847402625,0.504935227497481,0.024,0.052,0.558,0.86,54,0.5
군산,6,5,35.92,126.457222222222,연안,2015-08-10,2015,8,10,흐림,11,27.32,1.46,30.44,10.13,8.68,2.66,0.03,0.002,0.004,0.0201850327779539,0.608446555235423,0.006,0.037,0.195,3.65,17,2.1
군산,6,5,35.92,126.457222222222,연안,2015-06-08,2015,6,8,흐림,12,18.5,1.7,30.9,9.07,9.41,2.15,0.007,0.007,0.003,0.0309652312169783,0.670702436123975,0.001,0.018,0.025,1.42,14.8,2.7
군산,6,5,35.92,126.457222222222,연안,2015-04-09,2015,4,9,맑음,11,9.09,0.21,30.73,10.01,10.97,2.85,0.01,0.034,0.005,0.0330954742315225,0.577642389084213,0.001,0.018,0.004,8,19.6,1.3
군산,6,5,35.92,126.457222222222,연안,2015-02-11,2015,2,11,흐림,10,3.75,0.07,31.72,6.34,11.58,1.91,0.03,0.109,0.01,0.0364747148216702,0.669496360677294,0.015,0.038,0.239,2.53,37.33,0.7
군산,6,5,35.92,126.457222222222,연안,2014-12-14,2014,12,14,맑음,12,7.09,0.25,31.68,6.71,10.27,1.39,0.054,0.125,0.015,0.0328434220678173,0.648925182339735,0.016,0.031,0.39,0.6,25.4,0.6
군산,6,5,35.92,126.457222222222,연안,2014-10-18,2014,10,18,개임,11,19.74,0.35,31.34,6.25,8.37,3.33,0.013,0.009,0.001,0.0337087299698032,0.594380252831615,0.012,0.029,0.288,0.89,20.4,2.8
군산,6,5,35.92,126.457222222222,연안,2014-08-08,2014,8,8,비,10,24.07,0.37,30.85,9.22,6.64,1.73,0.083,0.042,0.01,0.0348319756030105,0.570585731393658,0.024,0.026,0.49,3.32,13.2,2.5
군산,6,5,35.92,126.457222222222,연안,2014-06-14,2014,6,14,맑음,9.5,19.63,0.15,30.47,8.79,7.75,2.2,0.015,0.021,0.003,0.0247037613973953,0.587162560340948,0.002,0.019,0.196,1.97,65,2.1
군산,6,5,35.92,126.457222222222,연안,2014-04-10,2014,4,10,맑음,11,10.86,1.45,30.97,6.77,10.66,1.59,0.017,0.011,0.003,0.0203184280893765,0.501957360212691,0.001,0.014,0.01,0.39,59.6,2.5
군산,6,5,35.92,126.457222222222,연안,2014-02-12,2014,2,12,맑음,10,3.39,0.13,31.46,8.89,11.45,0.76,0.02,0.124,0.004,0.0287280158069916,0.662211309070699,0.017,0.02,0.209,0.33,18.2,1.5
군산,6,5,35.92,126.457222222222,연안,2013-12-09,2013,12,9,-,10.8,8.7,0.12,30.75,6.63,9.45,1.32,0.063,0.095,0.007,0.0326097568706609,0.514577886764892,0.016,0.026,0.273,0.39,15,1
군산,6,5,35.92,126.457222222222,연안,2013-10-14,2013,10,14,-,9,21.15,0.91,30.17,8.27,7.45,1.76,0.031,0.041,0.004,0.0305160440714099,0.637486917874776,0.009,0.031,0.227,0.43,19.4,2.1
군산,6,5,35.92,126.457222222222,연안,2013-08-11,2013,8,11,-,10,28.23,0.26,29.58,6.14,7.83,2.52,0.02,0.005,0.002,0.0251328390161507,0.644722083420493,0.005,0.024,0.074,0.86,5.2,2.7
군산,6,5,35.92,126.457222222222,연안,2013-06-10,2013,6,10,-,10,17.33,1.75,29.56,8.45,8.1,1.87,0.083,0.039,0.006,0.0270587442931719,0.68058845361229,0.003,0.023,0.186,0.26,15.2,0.9
군산,6,5,35.92,126.457222222222,연안,2013-04-12,2013,4,12,-,9,7.91,0.05,30.06,7.45,10.76,3.53,0.02,0.017,0.002,0.0257454747357406,0.531794044491835,0.001,0.061,0.097,9.78,84.4,0.5
군산,6,5,35.92,126.457222222222,연안,2013-02-01,2013,2,1,-,11,3.18,0.46,30.32,8.62,11.51,1.27,0.045,0.148,0.003,0.0280535096232779,0.550240311701782,0.016,0.03,0.377,1.58,13.4,1.1
군산,7,9,35.8366666666667,126.398333333333,바지락,2022-12-10,2022,12,10,맑음,27,9.91,0.04,31.59,8.97,9.5,0.73,0.018,0.071,0.006,0.023439611333888,0.686513742408715,0.015,0.05,0.201,2.5,12.4,2.1
군산,7,9,35.8366666666667,126.398333333333,바지락,2022-10-12,2022,10,12,맑음,24,18.83,0.11,30.8,6.09,7.67,1.55,0.041,0.022,0.003,0.0383514663320966,0.559915623092093,0.013,0.049,0.326,1.57,20.4,0.8
군산,7,9,35.8366666666667,126.398333333333,바지락,2022-02-10,2022,2,10,맑음,21,4.23,0.19,31.56,7.86,11.86,1.37,0.008,0.001,0.038,0.0330940186581574,0.628407186805271,0.007,0.051,0.206,10.6,10.9,1.5
군산,7,9,35.8366666666667,126.398333333333,바지락,2021-12-22,2021,12,22,맑음,18,8.74,0.24,31.27,8.33,10.08,0.98,0.008,0.138,0.008,0.0325392952538095,0.532347095315345,0.013,0.033,0.453,4.1,24,0.5
군산,7,9,35.8366666666667,126.398333333333,바지락,2021-10-15,2021,10,15,맑음,25,22.45,0.16,30.58,6.94,7.01,0.89,0.074,0.026,0.005,0.0229385498375632,0.574739466165192,0.023,0.038,0.341,2.74,5.8,2.8
군산,7,9,35.8366666666667,126.398333333333,바지락,2021-08-03,2021,8,3,흐림,20,25.33,0.98,30.92,7.72,7.53,0.96,0.025,0.005,0.001,0.0332580571784638,0.614983040816151,0.009,0.036,0.196,4.6,7.2,2.7
군산,7,9,35.8366666666667,126.398333333333,바지락,2021-06-13,2021,6,13,흐림,18,18.74,0.84,30.92,9.82,8.19,1.54,0.01,0.004,0.001,0.0317998099210672,0.666851144446991,0.006,0.015,0.184,4.47,48.4,1.7
군산,7,9,35.8366666666667,126.398333333333,바지락,2021-04-01,2021,4,1,맑음,25,8.32,0.1,31.39,7.04,11.28,1.75,0.006,0.005,0.001,0.0318020486994647,0.545601342781447,0.003,0.019,0.014,1.91,17,1.8
군산,7,9,35.8366666666667,126.398333333333,바지락,2021-02-25,2021,2,25,"흐림,비",15,4.79,0,31.54,9.95,11.05,0.91,0.02,0.098,0.003,0.0271410807245411,0.533304093941115,0.017,0.03,0.121,3.97,17,1
군산,7,9,35.8366666666667,126.398333333333,바지락,2020-12-20,2020,12,20,맑음,24,6.79,0.1,31.4,7.21,10.01,1.23,0.011,0.02,0.002,0.0378922394127585,0.509830813319422,0.009,0.029,0.08,6.33,12.8,1.3
군산,7,9,35.8366666666667,126.398333333333,바지락,2020-10-11,2020,10,11,맑음,25,19.21,0.48,30.73,6.73,6.66,1.35,0.026,0.018,0.005,0.0310095644160174,0.688508500135504,0.013,0.024,0.245,2.73,6.4,4.9
군산,7,9,35.8366666666667,126.398333333333,바지락,2020-08-15,2020,8,15,맑음,18,25.95,2.97,26.46,8.54,11.33,2.5,0.019,0.01,0.004,0.0240173144009896,0.647812194214202,0.002,0.036,0.035,19.83,8.8,2.4
군산,7,9,35.8366666666667,126.398333333333,바지락,2020-06-11,2020,6,11,맑음,20,17.83,0.32,31.51,8.33,8.46,1.25,0.012,0.003,0.001,0.0285698872874491,0.6613225314999,0.004,0.02,0.071,8.07,79,4.4
군산,7,9,35.8366666666667,126.398333333333,바지락,2020-04-10,2020,4,10,맑음,18,9.92,0.14,31.48,9.93,10.15,1.3,0.008,0.013,0.001,0.0302259929361753,0.591369515028782,0.003,0.024,0.016,13,29.4,1
군산,7,9,35.8366666666667,126.398333333333,바지락,2020-02-09,2020,2,9,맑음,29,6.07,0.02,31.93,9.11,10.87,1.18,0.009,0.092,0.004,0.0229891472891904,0.670829142839648,0.014,0.033,0.275,7.13,17,1
군산,7,9,35.8366666666667,126.398333333333,바지락,2020-02-09,2020,2,9,맑음,29,6.07,0.02,31.93,6.09,10.87,1.18,0.009,0.092,0.004,0.0353246541623958,0.657607368961908,0.014,0.033,0.275,7.13,17,1
군산,7,9,35.8366666666667,126.398333333333,바지락,2019-10-11,2019,10,11,맑음,23,20.76,0.21,30.98,8.05,7.69,2.12,0.043,0.046,0.006,0.0375567563460209,0.575939197023399,0.019,0.034,0.238,5,11.2,5.6
군산,7,9,35.8366666666667,126.398333333333,바지락,2019-08-08,2019,8,8,맑음,25,26.49,1.54,31.17,9.3,8.05,1.77,0.017,0.003,0.001,0.0371477068192326,0.69593202334363,0.013,0.031,0.291,4.47,6.4,2.7
군산,7,9,35.8366666666667,126.398333333333,바지락,2019-04-06,2019,4,6,맑음,25,9.52,1.23,31.72,8.76,10.55,2,0.008,0.023,0.001,0.0372960116551258,0.518862208793871,0.006,0.031,0.048,4.9,7,2
군산,7,9,35.8366666666667,126.398333333333,바지락,2019-02-18,2019,2,18,흐림,27,4.13,0.04,31.88,9.71,10.76,1.23,0.011,0.14,0.003,0.0384558904008009,0.629496631794609,0.02,0.046,0.302,3.73,25.8,1.8
군산,7,9,35.8366666666667,126.398333333333,바지락,2019-01-04,2019,1,4,맑음,23,7.58,0.34,31.92,8.3,9.57,1.62,0.016,0.118,0.008,0.0388731771078892,0.682857058593072,0.021,0.032,0.411,1.26,9.4,2
군산,7,9,35.8366666666667,126.398333333333,바지락,2018-12-20,2018,12,20,맑음,24,8.61,0.01,31.97,6.62,10.36,1.12,0.009,0.069,0.004,0.0375051835249178,0.642883953102864,0.016,0.031,0.211,3.93,9,3.1
군산,7,9,35.8366666666667,126.398333333333,바지락,2018-10-13,2018,10,13,맑음,22,18.86,0.07,30.8,7.31,9.29,0.79,0.03,0.059,0.01,0.0387387944874354,0.600430489866994,0.02,0.035,0.421,4.47,3,2.7
군산,7,9,35.8366666666667,126.398333333333,바지락,2018-08-08,2018,8,8,맑음,24,27,3.45,30.86,6.75,8.89,2.21,0.012,0.001,0.001,0.0340277133625932,0.589903898001648,0.008,0.024,0.03,1.89,5.4,1.8
군산,7,9,35.8366666666667,126.398333333333,바지락,2018-06-09,2018,6,9,맑음,27,17.17,3.45,30.96,8.7,9.51,2.35,0.014,0.023,0.001,0.0299555587652139,0.638210217352025,0.002,0.031,0.073,3.21,7.2,2.6
군산,7,9,35.8366666666667,126.398333333333,바지락,2018-02-10,2018,2,10,바람강,20,1.77,0.1,32.02,8.94,11.68,1.3,0.006,0.042,0.003,0.0204853994376026,0.64359393788036,0.007,0.02,0.023,5.5,9.4,2.8
군산,7,9,35.8366666666667,126.398333333333,바지락,2017-10-18,2017,10,18,흐림,24,18.67,0.06,31.8,9.43,8.02,1.2,0.021,0.02,0.006,0.0347744745784439,0.5864216506714,0.02,0.039,0.326,3.66,55,2.5
군산,7,9,35.8366666666667,126.398333333333,바지락,2017-08-07,2017,8,7,맑음,23,26.59,1.57,30.29,9.32,8.09,1.12,0.008,0.003,0.001,0.0309588030795567,0.629354659630917,0.002,0.009,0.317,6.2,45,1.4
군산,7,9,35.8366666666667,126.398333333333,바지락,2017-04-10,2017,4,10,맑음,26,9.5,0.58,31.78,9.44,10.78,0.99,0.006,0.019,0.001,0.0268756571994163,0.507887113909237,0.004,0.033,0.029,3.02,20.2,2.5
군산,7,9,35.8366666666667,126.398333333333,바지락,2017-02-08,2017,2,8,흐림,27,4.37,0.1,31.96,7.82,11.53,1.28,0.024,0.142,0.002,0.0304042965290137,0.614512111363001,0.021,0.037,0.402,4.29,29.6,0.4
군산,7,9,35.8366666666667,126.398333333333,바지락,2016-12-18,2016,12,18,흐림,24,8.15,0.15,31.94,6.93,9.93,1.59,0.025,0.109,0.013,0.0334313321928494,0.611170425615273,0.035,0.048,0.617,2.7,33.2,1
군산,7,9,35.8366666666667,126.398333333333,김,2016-10-13,2016,10,13,흐림,26,20.5,0.01,31.3,7.52,7.8,1.38,0.043,0.067,0.02,0.0247563109663315,0.657030265196227,0.021,0.051,0.621,1.46,30.6,2
군산,7,9,35.8366666666667,126.398333333333,김,2016-08-08,2016,8,8,안개,26,26.4,0.87,31.26,9.01,7.46,2.09,0.026,0.021,0.003,0.0247869585617445,0.586538414587267,0.019,0.032,0.551,0.99,51.4,4.2
군산,7,9,35.8366666666667,126.398333333333,바지락,2016-06-14,2016,6,14,흐림,29,17.13,0.91,31.65,8.35,9.03,1.66,0.021,0.007,0.001,0.027078819682356,0.564896573661827,0.003,0.016,0.251,1.27,25.6,3
군산,7,9,35.8366666666667,126.398333333333,바지락,2016-04-10,2016,4,10,맑음,25,8.79,0.17,32.03,6.17,11.49,1.47,0.01,0.019,0.002,0.0353485107584857,0.62994917628821,0.004,0.036,0.039,7.93,20.6,1.2
군산,7,9,35.8366666666667,126.398333333333,바지락,2016-02-27,2016,2,27,맑음,25,4.62,0.09,31.9,7.77,11.66,1.57,0.014,0.107,0.004,0.038153160631191,0.586111434572376,0.011,0.031,0.307,2.31,31.4,0.7
군산,7,9,35.8366666666667,126.398333333333,해조류,2015-12-14,2015,12,14,흐림,23,10.54,0.1,31.57,9.91,9.77,1.47,0.097,0.159,0.008,0.0290691289096139,0.590863041509874,0.02,0.023,0.577,0.93,36.4,0.6
군산,7,9,35.8366666666667,126.398333333333,해조류,2015-10-14,2015,10,14,흐림,21.8,19.73,0.05,31.61,7.11,7.7,4.8,0.105,0.017,0.006,0.0382437249575742,0.695150554995053,0.015,0.035,0.323,1.82,102.33,1
군산,7,9,35.8366666666667,126.398333333333,해조류(김),2015-08-10,2015,8,10,흐림,25,27.08,0.96,31,7.96,8.86,2.62,0.028,0.005,0.002,0.0378763428819366,0.571712041669525,0.007,0.021,0.098,0.87,28.6,3.4
군산,7,9,35.8366666666667,126.398333333333,해조류(김),2015-06-08,2015,6,8,흐림,26,16.03,0.43,31.45,7.24,9.4,2.35,0.012,0.007,0.002,0.0250687858159654,0.588922312599607,0.001,0.022,0.006,0.97,17,1.5
군산,7,9,35.8366666666667,126.398333333333,해조류(김),2015-04-09,2015,4,9,맑음,23,8.55,0.73,31.31,6.43,11.66,3.57,0.009,0.009,0.003,0.0369362772791646,0.646834988170303,0.001,0.023,0.004,13.03,17.6,1.3
군산,7,9,35.8366666666667,126.398333333333,해조류,2015-02-11,2015,2,11,흐림,19,3.85,0.02,31.7,7.89,11.67,2.27,0.04,0.089,0.006,0.0266425407235511,0.533506540697999,0.011,0.032,0.248,2.45,36.67,1.2
군산,7,9,35.8366666666667,126.398333333333,해조류(김),2014-12-14,2014,12,14,맑음,24,7.75,0.62,31.64,10.22,9.95,1.59,0.046,0.104,0.013,0.0395829562027939,0.500589299970306,0.015,0.033,0.442,1.18,19,0.6
군산,7,9,35.8366666666667,126.398333333333,해조류(김),2014-10-18,2014,10,18,개임,23,19.67,0.24,31.21,8.58,8.17,1.49,0.028,0.009,0.002,0.0276536517241038,0.686605952330865,0.016,0.031,0.296,1.8,21.4,2
군산,7,9,35.8366666666667,126.398333333333,해조류(김),2014-08-08,2014,8,8,비,27,23.66,0.47,31.42,9.92,7.11,1.61,0.059,0.011,0.005,0.0282742658839561,0.68736468416173,0.015,0.02,0.255,1.97,26.6,3.3
군산,7,9,35.8366666666667,126.398333333333,해조류(김),2014-06-14,2014,6,14,맑음,24,18.15,0.54,31.1,9.46,8.45,1.69,0.009,0.021,0.002,0.0337431998015381,0.598979960219003,0.002,0.016,0.108,1.88,62.8,2.1
군산,7,9,35.8366666666667,126.398333333333,해조류(김),2014-04-10,2014,4,10,맑음,28,10.23,1.76,31.12,7.69,10.62,2.14,0.012,0.008,0.001,0.0306813890184276,0.598771344567649,0.001,0.016,0.015,2.32,62.8,2.5
군산,7,9,35.8366666666667,126.398333333333,해조류(김),2014-02-12,2014,2,12,맑음,27,3.54,0.08,31.81,8.2,11.13,1.08,0.016,0.109,0.004,0.0235115489200689,0.550438996986486,0.017,0.027,0.231,0.34,18,0.9
군산,8,8,35.7666666666667,126.418333333333,김,2022-12-10,2022,12,10,맑음,10,9.87,0.55,31.36,6.46,9.41,1.05,0.035,0.09,0.009,0.0233140624151565,0.589366380008869,0.017,0.047,0.25,2.03,5.2,2.4
군산,8,8,35.7666666666667,126.418333333333,김,2022-10-13,2022,10,13,맑음,10,18.5,0.1,30.36,9.27,7.83,1.51,0.054,0.025,0.005,0.0212599028577097,0.624326596665196,0.016,0.046,0.432,1.54,14,1.5
군산,8,8,35.7666666666667,126.418333333333,김,2022-08-06,2022,8,6,맑음,15,28.41,1.73,31.11,9.43,7.96,1.82,0.005,0.002,0,0.0212801302387379,0.541930800839327,0.005,0.048,0.016,2.51,4.6,3.5
군산,8,8,35.7666666666667,126.418333333333,김,2022-02-10,2022,2,10,맑음,14,4.6,0.03,31.71,9.58,11.99,1.41,0.008,0.002,0.06,0.0382813477120362,0.52412357905414,0.012,0.052,0.259,10.4,7.6,1.6
군산,8,8,35.7666666666667,126.418333333333,김,2021-12-22,2021,12,22,맑음,10,8.98,0.42,31.23,7.61,10.08,0.94,0.008,0.139,0.008,0.0322064902470447,0.537564873765223,0.01,0.028,0.438,5.7,13.4,0.7
군산,8,8,35.7666666666667,126.418333333333,김,2021-10-15,2021,10,15,맑음,13,22.2,0.12,30.67,8.03,7.1,0.41,0.062,0.028,0.009,0.0329656598553993,0.521913844184019,0.024,0.028,0.363,1.35,5,3.1
군산,8,8,35.7666666666667,126.418333333333,김,2021-08-03,2021,8,3,맑음,13,26.08,1.45,30.71,9.31,8.54,1.2,0.007,0.002,0.001,0.0394440207700245,0.599897727346979,0.005,0.034,0.053,5.87,10.6,4.7
군산,8,8,35.7666666666667,126.418333333333,김,2021-06-13,2021,6,13,흐림,12,18.18,0.02,31.06,8.92,8.55,1.78,0.008,0.003,0.001,0.0246342365141027,0.534947074507363,0.006,0.017,0.185,5.13,44.8,1.8
군산,8,8,35.7666666666667,126.418333333333,김,2021-04-01,2021,4,1,맑음,17,8.62,0.14,31.25,10.29,11.38,1.75,0.009,0.008,0.002,0.024739952229429,0.591228785016574,0.001,0.016,0.021,5.27,8.2,5.1
군산,8,8,35.7666666666667,126.418333333333,김,2021-02-25,2021,2,25,"흐림,비",10,4.88,0.01,31.56,6.34,11.15,0.99,0.017,0.096,0.003,0.0398033621744253,0.552440613857471,0.016,0.027,0.1,4,9.8,1.6
군산,8,8,35.7666666666667,126.418333333333,김,2020-12-20,2020,12,20,맑음,11,7.56,0.01,31.57,8.39,9.73,0.91,0.01,0.012,0.002,0.038045503620524,0.625319322873838,0.009,0.028,0.064,5.49,9.4,1.8
군산,8,8,35.7666666666667,126.418333333333,김,2020-10-11,2020,10,11,맑음,13,19.02,0.1,30.85,8.68,6.82,0.55,0.014,0.019,0.006,0.0269620533683337,0.554631928051822,0.011,0.02,0.25,2.65,5.8,4.5
군산,8,8,35.7666666666667,126.418333333333,김,2020-08-15,2020,8,15,맑음,11,26.43,1.65,27.43,7.05,12.1,2.98,0.018,0.003,0.001,0.0368247870937921,0.603207634924911,0.004,0.042,0.02,20.83,9.4,2.8
군산,8,8,35.7666666666667,126.418333333333,김,2020-04-10,2020,4,10,맑음,12,10.23,0.69,31.74,6.18,10.39,1.14,0.01,0.029,0.001,0.0291707372735254,0.540471541951411,0.006,0.021,0.021,9.37,20,1.1
군산,8,8,35.7666666666667,126.418333333333,김,2020-02-09,2020,2,9,맑음,13,6.49,0.19,31.95,6.68,10.52,1.1,0.008,0.108,0.003,0.0396524386177771,0.536319401464425,0.019,0.033,0.301,3.85,10.8,1.3
군산,8,8,35.7666666666667,126.418333333333,김,2020-02-09,2020,2,9,맑음,13,6.49,0.19,31.95,10.19,10.52,1.1,0.008,0.108,0.003,0.024677390314173,0.519596644374542,0.019,0.033,0.301,3.85,10.8,1.3
군산,8,8,35.7666666666667,126.418333333333,김,2019-10-11,2019,10,11,맑음,11,20.48,0.07,31.26,7.84,7.29,1.76,0.043,0.031,0.007,0.0363052563020028,0.697896620887332,0.02,0.034,0.257,2.94,10.6,4.1
군산,8,8,35.7666666666667,126.418333333333,김,2019-08-08,2019,8,8,맑음,9,27.02,2.05,30.78,9.38,7.64,2.85,0.013,0.002,0.001,0.0302412658114918,0.535559211787768,0.01,0.032,0.313,4.57,8.8,3
군산,8,8,35.7666666666667,126.418333333333,김,2019-04-06,2019,4,6,맑음,9,8.97,0.43,31.64,9.26,10.38,1.76,0.009,0.007,0.001,0.0330592839303426,0.613546593138017,0.004,0.024,0.068,1.42,4.8,2.3
군산,8,8,35.7666666666667,126.418333333333,김,2019-02-18,2019,2,18,흐림,14,4.07,0.03,31.82,10.29,10.95,1.51,0.01,0.133,0.003,0.0214532087766565,0.646332780574448,0.019,0.034,0.28,4,13,2
군산,8,8,35.7666666666667,126.418333333333,김,2019-01-04,2019,1,4,맑음,11,7.24,0,31.78,9.4,9.79,1.58,0.015,0.123,0.009,0.0294230221095495,0.685135469096713,0.02,0.029,0.441,2.21,8.4,2.6
군산,8,8,35.7666666666667,126.418333333333,김,2018-12-20,2018,12,20,맑음,12,8.32,0.02,31.83,6.35,10.72,1.24,0.008,0.043,0.004,0.0228375916020013,0.608430837071501,0.011,0.03,0.138,7,7.6,3
군산,8,8,35.7666666666667,126.418333333333,김,2018-10-13,2018,10,13,맑음,10,18.9,0.09,30.77,8.57,8.2,1.74,0.026,0.053,0.01,0.0371511758328416,0.596058130334131,0.018,0.039,0.416,3.5,2.2,2.1
군산,8,8,35.7666666666667,126.418333333333,김,2018-08-08,2018,8,8,맑음,12,28.71,6.02,31.2,6.31,9.06,2.25,0.009,0.002,0.001,0.0305161856557243,0.574063479225151,0.003,0.015,0.02,0.66,16,2.2
군산,8,8,35.7666666666667,126.418333333333,김,2018-06-09,2018,6,9,맑음,13,16.67,1.02,31.22,10.16,9.18,2.16,0.01,0.02,0.001,0.0229007918736897,0.693888463475741,0.001,0.03,0.091,2.87,12.2,3.6
군산,8,8,35.7666666666667,126.418333333333,김,2018-04-09,2018,4,9,맑음,7,11.82,1.77,31.29,8.02,9.16,1.47,0.024,0.018,0.001,0.036566627852153,0.699868276412599,0.004,0.034,0.151,7.55,14.4,1.1
군산,8,8,35.7666666666667,126.418333333333,김,2018-02-10,2018,2,10,바람강,10,1.69,0.1,31.95,6.17,12.62,1.3,0.004,0.026,0.003,0.0353414990450256,0.606696097343229,0.005,0.018,0.011,5.87,9.6,3.4
군산,8,8,35.7666666666667,126.418333333333,김,2017-10-18,2017,10,18,흐림,8,18.21,0,32.02,9.9,7.88,1.16,0.019,0.02,0.006,0.0348822710453533,0.551158453221433,0.02,0.042,0.31,2.66,66,2.1
군산,8,8,35.7666666666667,126.418333333333,김,2017-08-07,2017,8,7,맑음,7,25.86,1.46,30.93,6.95,8.01,1.75,0.007,0.004,0.003,0.0221115341712721,0.586264986894094,0.004,0.009,0.28,5.2,44.6,3.9
군산,8,8,35.7666666666667,126.418333333333,김,2017-04-10,2017,4,10,맑음,10,9.28,0.71,31.86,10.06,11.51,1.07,0.007,0.024,0.001,0.0295958452741616,0.508839319110848,0.005,0.027,0.031,3.74,25,3
